DEPTH	RHOZ	AT60	DPHZ	CALI	RXOZ	ATD2	IHV	RSOZ	CNTC	AT20	ATCO90	GR	FCD	SMNO	HDRA	RVSRU	RXV	NPOR	AT10	AT30	AT90	ATD1	SP	RWA	BS	ICV	SMIN	RSP	DSOZ	PEFZ	RVDRU	RVV	RXRU	CFTC	NPHI	TNPH	
[m MD]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Ohm.m]	[Ohm.m]	[Unknown]	[mV]	[Ohm.m]	[in]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	
706,07	2,09402	1,47164	0,33696	9,35314	1,18636	22,86007	63,40596	0,25857	1685,098	1,33863	700,7711	66,23853	5,5	0,80182	0,09229	1,35333	12,75592	0,56926	1,14375	1,41605	1,427	22,76541	-0,46875	0,14429	8,75	38,46179	0,83234	-62,46875	0,21915	4,15764	1,56023	5,6367	1,36277	416,8607	0,56124	0,59921	
706,22	2,08553	1,44279	0,3421	9,03259	1,17576	23,16624	63,40005	0,21205	1710,374	1,31826	721,1566	71,7765	5,5	0,82078	0,07728	0,93229	12,75592	0,59618	1,10899	1,38947	1,38666	23,11781	-0,24219	0,14021	8,75	38,45821	0,84477	-62,24219	0,18758	3,97935	1,35227	5,98416	1,60986	428,8966	0,53618	0,58575	
706,37	2,05801	1,45632	0,35878	9,21576	1,18843	24,07263	63,39413	0,18594	1734,258	1,28556	711,4146	72,85115	5,5	0,77148	0,07474	1,28677	12,74047	0,54286	1,07837	1,36565	1,40565	24,03241	0,09821	0,14213	8,75	38,45463	0,84373	-61,90179	0,19041	3,88247	1,31605	6,22353	1,80887	450,8848	0,50813	0,5512	
706,53	2,05091	1,46233	0,36309	9,26156	1,07316	26,12984	63,38822	0,13574	1722,502	1,23151	715,7137	69,21262	5,5	0,75531	0,08132	0,79637	12,71731	0,54389	1,01424	1,35294	1,39721	26,09426	0,32813	0,14128	8,75	38,45106	0,81568	-61,67188	0,21584	3,79596	0,91438	5,59037	2,02892	461,8358	0,58005	0,52795	
706,68	2,05144	1,43224	0,36276	9,42183	1,04814	29,1638	63,38231	0,16237	1733,403	1,18766	725,5671	61,21627	5,5	0,68204	0,08522	1,36168	12,74047	0,58409	0,94922	1,30245	1,37823	29,11429	0,30357	0,13936	8,75	38,44748	0,75349	-61,69643	0,2364	3,76891	1,38234	6,42429	1,11844	427,024	0,57984	0,60236	
706,83	2,0553	1,43409	0,36042	9,51341	0,95466	33,58624	63,3764	0,176	1759,819	1,11818	724,1888	62,6414	5,5	0,69751	0,07754	1,45086	12,7482	0,61709	0,96919	1,27341	1,38086	33,50056	0,35938	0,13963	8,75	38,4439	0,77255	-61,64063	0,23643	3,77044	1,46896	6,1772	1,32788	434,1575	0,64247	0,59934	
706,98	2,06716	1,56285	0,35324	9,46762	0,9964	37,16636	63,37049	0,23393	1848,587	1,14473	658,1365	64,95901	5,5	0,66391	0,05929	1,30394	12,74047	0,72807	1,02137	1,32786	1,51944	37,05797	0,35938	0,15364	8,75	38,44033	0,7258	-61,64063	0,21937	3,76979	1,18395	5,79113	1,13801	429,3408	0,5829	0,68349	
707,14	2,09311	1,49756	0,33751	8,87232	1,11895	9,54776	63,36457	0,25498	1931,822	1,43926	660,9343	68,50601	5,5	0,73261	0,04867	0,86261	12,73275	0,56338	1,35198	1,44927	1,51301	9,54776	0,5625	0,20093	8,75	38,43675	0,75066	-61,4375	0,19576	3,78047	1,0876	5,94556	1,3433	501,8429	0,52819	0,55094	
707,29	2,12664	1,68284	0,31719	8,94101	1,39108	8,97643	63,35866	0,22609	2001,414	1,63399	588,1347	70,67071	5,5	0,96164	0,05443	0,9111	12,77136	0,46053	1,5317	1,63722	1,70029	8,97643	0,8125	0,24822	8,75	38,43317	0,98345	-61,1875	0,1889	3,79538	1,54084	6,0691	1,38976	565,876	0,4289	0,49029	
707,44	2,13945	1,72862	0,30943	9,08983	1,39185	9,19287	63,35275	0,20207	2067,768	1,68426	580,4128	73,11266	5,5	1,09357	0,0654	2,19169	11,04175	0,4083	1,56569	1,68463	1,72291	9,19287	1,00781	0,29551	8,75	38,4296	1,17116	-60,99219	0,18984	3,79081	1,69842	4,66379	2,42541	633,7294	0,41181	0,43833	
707,59	2,14465	1,68979	0,30627	8,59757	1,31623	10,17741	63,34684	0,26927	2122,593	1,62684	589,1213	72,62686	5,5	0,77521	0,06824	1,59925	11,04175	0,46337	1,52645	1,62131	1,69744	10,17741	1,17361	0,34279	8,75	38,42602	0,80089	-60,82639	0,18723	3,73594	1,64661	5,29695	1,37429	642,8619	0,42498	0,44798	
707,75	2,16781	1,7446	0,29224	8,43729	1,2866	9,97134	63,34092	0,25532	2157,349	1,63224	568,0329	74,17929	5,5	0,83669	0,06027	0,84757	11,04175	0,46377	1,54144	1,63474	1,76046	9,97134	1,25694	0,39008	8,75	38,42245	0,83203	-60,74306	0,16437	3,59782	1,11992	5,15024	1,35022	659,5909	0,4527	0,44247	
707,90	2,21078	1,8549	0,26619	8,82653	1,57967	10,04003	63,33501	0,18417	2203,161	1,73306	540,1138	71,47667	5,5	1,09615	0,04517	1,41437	11,05719	0,45373	1,64258	1,74491	1,85146	10,04003	1,38889	0,43737	8,75	38,41887	1,192	-60,61111	0,12484	3,33871	2,00839	5,28151	1,90161	668,1746	0,42127	0,44512	
708,05	2,24511	1,92567	0,24539	8,64336	1,88898	9,55921	63,3291	0,06425	2253,159	1,82796	518,4399	65,92304	5,5	1,36558	0,02604	1,30724	22,16071	0,41486	1,73414	1,85086	1,92886	9,55921	1,56944	0,48466	8,75	38,41529	1,45219	-60,43056	0,07427	2,9747	2,44421	10,9182	2,18438	709,9095	0,40813	0,42313	
708,20	2,24214	2,02057	0,24719	8,73494	2,16209	9,35314	63,32319	0,02171	2298,102	1,8926	500,3714	62,19312	5,5	1,55485	0,00681	2,3758	22,20703	0,39303	1,82109	1,93755	1,99852	9,35314	1,525	0,53195	8,75	38,41172	1,75917	-60,475	0,04764	2,67232	2,65598	10,3777	2,53084	728,4016	0,38727	0,41908	
708,36	2,21174	2,09936	0,26561	8,79219	2,16981	9,03259	63,31728	0,0001	2365,978	1,99212	477,9201	65,02372	5,5	1,54923	-0,00312	2,71418	22,20703	0,42448	1,89473	2,02145	2,0924	9,03259	1,1875	0,57924	8,75	38,40814	1,75279	-60,8125	0,06013	2,53244	2,53026	11,72124	2,7259	756,8426	0,3921	0,41288	
708,51	2,19514	2,19084	0,27567	8,78074	2,26	9,21576	63,31136	0,0001	2476,855	2,1005	456,2402	66,22446	5,5	1,57159	-0,00736	2,57132	22,25336	0,44062	1,9663	2,13884	2,19183	9,21576	0,875	0,62652	8,75	38,40456	1,77816	-61,125	0,09073	2,55232	2,8056	9,80631	2,63804	804,1941	0,38954	0,4037	
708,66	2,22239	2,30241	0,25916	8,81508	2,49413	9,26156	63,30545	0,03297	2532,026	2,18653	433,7549	63,56411	5,5	1,65149	-0,00604	2,77226	22,20703	0,38892	2,06885	2,25451	2,30545	9,26156	0,86875	0,67381	8,75	38,40099	1,85421	-61,13125	0,07361	2,624	3,02552	9,96074	2,49888	851,3831	0,36461	0,3841	
708,81	2,26996	2,45251	0,23033	8,73494	3,30945	10,96432	63,29954	0,0658	2581,462	2,31854	410,3964	58,17149	5,5	1,93058	-0,00463	2,59196	22,23792	0,32966	2,13619	2,40357	2,43667	10,94901	0,96528	0,7211	8,75	38,39741	1,9984	-61,03472	0,03845	2,73877	2,80774	9,92985	2,54282	890,9255	0,33863	0,37066	
708,96	2,29096	2,45868	0,2176	8,7006	3,30401	16,63976	63,29362	0,04783	2606,473	2,30683	421,308	61,6377	5,5	2,82999	-0,0032	3,09753	33,21789	0,36213	2,13801	2,33171	2,37356	16,59644	2,11806	0,76839	8,75	38,39384	2,99611	-59,88194	0,02269	2,8113	3,23863	15,0106	9,04829	885,622	0,33383	0,37852	
709,12	2,25607	2,51563	0,23874	8,75784	2,8445	24,90182	63,28771	0,00161	2594,614	2,2748	408,8578	67,30367	5,5	1,74589	-0,0074	4,35501	19,41185	0,39553	2,07057	2,39214	2,44584	24,83575	1,04688	0,81568	8,75	38,39026	1,97586	-60,95313	0,07509	2,76505	3,57162	7,30454	2,87508	864,7089	0,34702	0,38876	
709,27	2,21216	2,63736	0,26536	8,74639	2,3523	33,04078	63,2818	0,0001	2547,904	2,26828	393,4868	72,30069	5,5	1,60024	-0,01205	2,9431	19,41185	0,41301	2,03609	2,42425	2,54138	32,97	2,16346	0,86297	8,75	38,38668	1,81066	-59,83654	0,09826	2,62444	2,77687	9,00327	2,63789	849,6768	0,35502	0,38886	
709,42	2,19707	2,62856	0,27451	8,71205	2,37687	39,86941	63,27589	0,0001	2532,315	2,18047	395,9129	69,56482	5,5	1,77263	-0,01291	2,77183	19,39641	0,39389	2,06651	2,34592	2,52581	39,58772	2,61458	0,91025	8,75	38,38311	2,0062	-59,38542	0,10596	2,48571	2,48459	8,79479	2,6367	861,7996	0,34821	0,37828	
709,57	2,20646	2,47141	0,26881	8,75784	2,65329	44,28846	63,26998	0,0001	2539,186	2,06888	423,8015	66,11836	5,5	1,76518	-0,00719	4,03428	19,44274	0,35064	1,97774	2,25376	2,3596	40,8672	3,29327	0,95754	8,75	38,37953	1,99774	-58,70673	0,10522	2,51966	3,16368	9,11137	2,84133	890,3551	0,32613	0,36289	
709,73	2,17031	2,51365	0,29072	8,71205	2,82019	51,94504	63,26406	0,05921	2443,871	2,11433	389,7953	62,62677	5,5	2,11383	0,0097	2,82274	19,43502	0,33908	1,95719	2,29686	2,56545	35,65928	3,375	1,00483	8,75	38,37595	2,37366	-58,625	0,17323	2,96401	3,63015	9,82175	2,85078	846,5829	0,3045	0,36984	
709,88	2,04099	2,21409	0,3691	8,68915	1,79729	69,43276	63,25815	0,14458	2287,084	1,86875	434,4924	61,45283	5,5	1,77795	0,03401	4,25028	15,99895	0,33241	1,53803	2,10376	2,30154	24,01426	3,375	1,05212	8,75	38,37238	1,71246	-58,625	0,26677	3,85771	3,66881	5,57492	3,43589	770,9024	0,34572	0,38543	
710,03	1,87554	1,59391	0,46937	8,78074	1,00848	83,79102	63,25232	0,1738	2102,061	1,44175	575,7165	67,09265	5,5	0,67174	0,05992	2,54344	10,18466	0,50088	1,33929	1,51832	1,73697	14,24837	0,625	1,09941	8,75	38,36889	0,73537	-58,625	0,33742	4,7987	7,56216	5,10391	1,14817	624,4971	0,4394	0,45905	
710,18	1,80207	1,2792	0,5139	9,94844	0,73244	64,12748	63,24637	0,1785	1943,244	1,19635	746,2687	78,63258	5,5	0,47579	0,08651	0,74995	10,11516	0,59423	1,13016	1,23291	1,34	11,05122	0,625	1,03061	8,75	38,36526	0,53621	-68,375	0,36614	5,23228	0,84508	4,8491	0,88203	533,6092	0,53789	0,50328	
710,34	1,84015	1,21253	0,49082	10,91009	0,72981	31,15137	63,23872	0,17487	1782,647	1,13969	792,2469	81,20196	5,5	0,53092	0,10798	0,72628	10,13061	0,60399	1,11948	1,17101	1,26223	9,35164	0,625	0,87949	8,75	38,35996	0,58952	-68,375	0,3824	5,10333	0,82426	4,9186	1,04979	447,3969	0,55667	0,57069	
710,49	1,91264	1,25002	0,44688	9,33025	0,79464	13,67781	63,22953	0,21312	1788,099	1,18749	773,877	75,67589	5,5	0,58417	0,12325	0,73083	10,17694	0,5569	1,12538	1,21664	1,2922	9,16185	0,625	0,73596	8,75	38,3531	0,64231	-68,375	0,40597	4,78764	0,86296	4,94176	1,08815	452,8001	0,54002	0,57213	
710,64	1,96482	1,35863	0,41526	9,55921	0,84286	9,75675	63,22281	0,24075	1852,558	1,29597	717,1219	70,79952	5,5	0,5816	0,1365	0,86358	10,13061	0,55361	1,20989	1,32031	1,39446	9,38622	0,625	0,67828	8,75	38,34872	0,64021	-68,375	0,413	4,5314	1,18126	4,92632	1,03115	490,5399	0,48613	0,53297	
710,79	2,02258	1,5009	0,38026	8,94101	0,91161	9,13589	63,21575	0,30239	1924,043	1,44805	638,2967	69,2629	5,5	0,62379	0,15368	0,8074	10,16149	0,47591	1,3375	1,46369	1,56667	9,13589	0,74107	0,6306	8,75	38,344	0,66277	-68,25893	0,42041	4,29428	0,97388	4,80277	1,15948	546,8248	0,44948	0,48792	
710,95	2,08627	1,72245	0,34166	8,80363	1,02723	9,04235	63,20958	0,36622	1943,056	1,64931	575,7579	66,75176	5,5	0,69611	0,1633	0,85494	10,17694	0,44912	1,51313	1,65579	1,73684	9,04235	1	0,55537	8,75	38,34016	0,70481	-68	0,41458	4,04011	1,08774	4,87227	1,36842	578,313	0,42105	0,45964	
711,10	2,11026	1,78801	0,32712	9,07839	1,09492	9,17043	63,20359	0,35764	1979,749	1,66337	570,5665	66,89767	5,5	0,71216	0,15264	0,86577	10,17694	0,42562	1,52186	1,7129	1,75264	9,17043	1,0625	0,5104	8,75	38,33651	0,71598	-67,9375	0,38001	3,87569	1,1226	4,77189	1,41343	604,6806	0,42279	0,44163	
711,25	2,10106	1,70987	0,33269	9,46762	1,03787	9,39094	63,19723	0,3499	1980,16	1,58836	611,4368	64,90002	5,5	0,7206	0,12849	0,88401	10,17694	0,46462	1,44759	1,63873	1,63549	9,39094	0,71875	0,49391	8,75	38,33248	0,7392	-68,28125	0,33896	3,83943	1,16536	4,8491	1,42377	592,1451	0,43109	0,45147	
711,40	2,08548	1,61967	0,34213	9,94844	1,1216	9,43686	63,19031	0,27522	1960,505	1,53235	628,8873	67,42984	5,5	0,65959	0,1098	0,89977	10,13061	0,45686	1,4121	1,57354	1,59011	9,43685	0,625	0,50998	8,75	38,3279	0,68155	-68,375	0,30436	3,85535	1,20741	4,69467	1,22349	575,549	0,42362	0,45956	
711,56	2,07395	1,58235	0,34912	8,9868	1,15273	9,44443	63,18266	0,19899	1917,998	1,4897	637,1628	71,97608	5,5	0,86399	0,09341	0,78058	10,15377	0,45524	1,3822	1,55828	1,56946	9,44013	0,625	0,52573	8,75	38,32259	0,92728	-68,375	0,2861	3,81457	0,97391	4,9186	2,3425	561,495	0,44034	0,46903	
711,71	2,06355	1,59563	0,35542	9,07839	1,09586	10,20669	63,17643	0,14475	1908,714	1,45855	624,1932	80,63342	5,5	0,77746	0,08096	1,83571	10,16149	0,48246	1,36244	1,51491	1,60207	10,17899	0,625	0,55769	8,75	38,31869	0,86328	-68,375	0,27187	3,75612	1,79849	4,86455	1,72023	552,0613	0,46729	0,4761	
711,86	2,08028	1,60298	0,34528	9,42183	1,10138	13,7679	63,17006	0,23377	1953,973	1,46051	630,0831	85,67946	5,5	0,60449	0,07936	0,81962	8,33922	0,51576	1,39065	1,53932	1,58709	13,679	0,625	0,51914	8,75	38,31466	0,65082	-68,375	0,26585	3,72675	0,945	3,9148	1,13834	557,8765	0,49483	0,48131	
712,01	2,1033	1,73641	0,33133	9,6279	1,32538	19,55754	63,16321	0,25277	1974,789	1,5759	588,0396	83,00446	5,5	0,95686	0,08209	0,73935	16,7711	0,51978	1,44042	1,66507	1,70057	19,40978	0,625	0,50907	8,75	38,31014	0,93391	-68,375	0,27051	3,71848	0,8488	8,12302	1,86763	551,7197	0,44582	0,49375	
712,17	2,09793	1,86067	0,33459	8,62046	1,50898	24,43198	63,15605	0,22612	1988,081	1,66777	557,8808	78,91871	5,5	1,12555	0,09558	2,22429	10,85643	0,40028	1,50178	1,75564	1,7925	24,3072	0,625	0,54797	8,75	38,30532	1,11751	-68,375	0,30182	3,71724	2,95879	5,17341	2,54071	603,4903	0,42446	0,44824	
712,32	2,09776	1,76669	0,33469	8,66625	1,22761	26,47051	63,15031	0,19683	1995,477	1,59332	581,6514	74,51654	5,5	0,79382	0,11742	1,15467	10,82554	0,43159	1,38808	1,68135	1,71924	26,40657	0,625	0,52594	8,75	38,30192	0,8633	-68,375	0,35946	3,62663	1,30328	5,01898	1,17594	602,9375	0,40354	0,45077	
712,47	2,08923	1,6157	0,33986	9,30735	1,09403	27,89039	63,14451	0,1931	1974,13	1,48424	626,2364	71,23851	5,5	0,72517	0,13504	2,13849	10,82554	0,45731	1,33473	1,54572	1,59684	27,84906	0,625	0,50485	8,75	38,29845	0,77768	-68,375	0,39356	3,65601	2,15222	5,62125	1,14062	591,3869	0,49008	0,45167	
712,62	2,09339	1,51175	0,33734	9,02115	1,02035	29,53103	63,13783	0,25605	1923,204	1,38763	670,7361	64,34115	5,5	0,74712	0,13068	0,8132	10,8101	0,54725	1,25292	1,43609	1,4909	29,47425	0,625	0,46387	8,75	38,2941	0,79004	-68,375	0,37484	3,73005	1,05644	5,17341	1,29678	512,4227	0,49814	0,53125	
712,77	2,07745	1,5321	0,347	10,31478	1,03295	31,55717	63,13154	0,28424	1855,41	1,37968	660,4297	64,22032	5,5	0,66981	0,10874	1,70056	10,80238	0,54439	1,2808	1,44873	1,51417	31,39828	0,625	0,5006	8,75	38,29015	0,71309	-68,375	0,32013	3,9169	1,28169	4,71784	1,13001	496,9156	0,47752	0,51966	
712,93	2,08162	1,62903	0,34447	10,47506	1,09936	33,73172	63,12332	0,2783	1818,388	1,44667	617,2963	63,52898	5,5	0,72087	0,08917	0,81746	10,77921	0,46863	1,29894	1,53687	1,61997	32,21325	0,625	0,52723	8,75	38,28427	0,74497	-68,375	0,273	3,98009	1,04819	5,14252	1,48733	497,9232	0,40846	0,50368	
713,08	2,08843	1,72025	0,34034	10,31478	1,21959	37,52316	63,11485	0,26576	1784,366	1,49343	590,5667	60,52068	5,5	0,91176	0,077	0,78375	10,85643	0,47734	1,33677	1,59717	1,69329	31,10328	0,625	0,53698	8,75	38,27814	0,95805	-68,375	0,24938	3,96313	1,07049	5,21973	2,36826	520,8011	0,41181	0,463	
713,23	2,06661	1,66908	0,35357	9,73093	1,27734	45,37106	63,10663	0,28517	1785,61	1,45506	593,7871	56,55527	5,5	0,79033	0,06426	1,57329	10,77921	0,46797	1,28952	1,54847	1,68411	27,18589	0,625	0,57969	8,75	38,27225	0,80989	-68,375	0,22926	3,92176	1,85928	4,86455	1,53811	524,9217	0,45018	0,46261	
713,38	2,05349	1,60273	0,36152	9,6508	1,12428	56,11992	63,09932	0,29917	1732,078	1,38709	613,5058	62,10673	5,5	0,76237	0,0541	0,82964	10,8101	0,49227	1,23482	1,48493	1,62998	22,95591	0,625	0,58854	8,75	38,26728	0,77136	-68,375	0,21758	3,8522	1,06808	5,0653	1,40107	494,7358	0,49466	0,4824	
713,54	2,04557	1,54747	0,36632	9,25011	1,08274	68,78197	63,09213	0,29	1734,358	1,33387	628,4078	69,77055	5,5	0,71656	0,04431	1,09717	10,82554	0,50511	1,19528	1,4237	1,59132	17,58894	0,625	0,59112	8,75	38,26242	0,76068	-68,375	0,19504	3,78762	1,54645	5,32784	1,31737	470,1003	0,47819	0,52025	
713,69	2,02751	1,49257	0,37727	9,30735	1,08963	79,71528	63,08552	0,18966	1695,824	1,30581	641,3021	75,21177	5,5	0,72389	0,03728	0,82349	10,8101	0,51577	1,16988	1,38639	1,55933	12,41228	0,625	0,61708	8,75	38,25815	0,76557	-68,375	0,17889	3,82932	1,04054	5,18885	1,23591	467,4465	0,48696	0,50893	
713,84	1,97811	1,47477	0,4072	9,23866	0,995	85,35008	63,07883	0,15649	1690,746	1,29455	648,5201	71,73583	5,5	0,80328	0,04663	1,00385	10,8101	0,49732	1,16415	1,37271	1,54197	9,81811	0,625	0,71909	8,75	38,2538	0,89528	-68,375	0,20505	4,1691	1,38919	5,21201	1,78377	462,1101	0,48093	0,51521	
713,99	1,91297	1,47049	0,44669	9,23866	0,8998	85,13236	63,07224	0,16156	1661,439	1,29257	653,1057	70,26723	5,5	0,57895	0,07173	0,79765	10,8101	0,54189	1,16362	1,36543	1,53115	9,47601	0,625	0,87122	8,75	38,24954	0,64	-68,375	0,26481	4,73356	1,04047	4,80277	1,00962	456,8685	0,56146	0,51155	
714,15	1,88809	1,50386	0,46176	9,42183	0,79182	79,78445	63,06565	0,22967	1678,073	1,33057	643,2966	70,72383	5,5	0,55889	0,10039	0,74855	10,75605	0,58333	1,20595	1,39791	1,55449	9,6279	0,625	0,94995	8,75	38,24529	0,61061	-68,375	0,32978	5,12242	0,87391	5,16568	1,15147	421,572	0,62425	0,58215	
714,30	1,91907	1,53711	0,44299	9,69659	0,81706	72,96244	63,05879	0,26584	1686,258	1,36572	634,0158	75,03081	5,5	0,55708	0,11802	0,76356	10,74833	0,67728	1,2172	1,43241	1,57725	9,42099	0,625	0,88157	8,75	38,24077	0,60799	-68,375	0,34567	5,08142	0,8971	5,14252	1,10103	399,2209	0,61139	0,65676	
714,45	1,98676	1,56314	0,40197	8,73494	0,91688	67,01504	63,05153	0,26813	1695,665	1,39382	621,6756	71,59241	5,5	0,59499	0,11635	0,76064	10,77149	0,63337	1,23865	1,44892	1,60856	9,20978	0,625	0,72954	8,75	38,23584	0,64304	-68,375	0,32202	4,69748	0,92121	5,21973	1,41113	402,9437	0,56812	0,65728	
714,60	2,03938	1,57048	0,37007	9,16997	1,02786	61,23965	63,04564	0,26599	1710,1	1,41706	618,35	71,4839	5,5	0,73449	0,10189	0,7684	10,79466	0,53989	1,24928	1,47028	1,61721	9,30735	0,625	0,61403	8,75	38,23229	0,76839	-68,375	0,27713	4,2963	0,90721	5,17341	1,75299	437,3407	0,51629	0,56592	
714,76	2,04391	1,57308	0,36733	8,84943	1,14992	55,06953	63,03915	0,25756	1744,012	1,42338	625,5739	67,04487	5,5	0,74835	0,08379	0,92409	10,80238	0,58792	1,26654	1,47645	1,59853	9,11337	0,625	0,5973	8,75	38,22813	0,77983	-68,375	0,23586	4,08301	1,31221	5,08075	1,20967	458,9259	0,4927	0,54449	
714,91	2,04821	1,57086	0,36472	8,64336	1,08763	46,69303	63,0331	0,2851	1728,862	1,43608	629,5478	67,7453	5,5	0,7718	0,07948	1,7056	10,79466	0,49694	1,27985	1,47698	1,58844	10,34068	0,625	0,58451	8,75	38,22442	0,8097	-68,375	0,22888	4,00065	1,60987	5,91467	1,39305	484,14	0,52952	0,50259	
715,06	2,05865	1,55533	0,35839	8,78074	1,0868	35,66067	63,02733	0,32402	1725,2	1,44468	646,8946	76,19741	5,5	0,71095	0,08809	1,50828	10,80238	0,50452	1,2961	1,48919	1,54585	12,65023	0,625	0,54784	8,75	38,22099	0,73192	-68,375	0,24347	4,00947	1,35818	5,04986	1,32091	463,5454	0,49265	0,52984	
715,21	2,08097	1,55571	0,34487	8,89522	1,0775	27,93729	63,02138	0,33103	1769,705	1,44619	655,098	82,16909	5,5	0,71528	0,09916	0,84965	10,79466	0,53863	1,30338	1,49282	1,52649	13,86607	0,625	0,49802	8,75	38,21737	0,72349	-68,375	0,26477	3,99191	1,09709	5,12708	1,40888	488,1311	0,53908	0,5102	
715,37	2,0913	1,53627	0,33861	8,94101	1,05651	29,76368	63,01527	0,33228	1794,39	1,42765	658,3894	78,73663	5,5	0,71629	0,09924	0,93924	10,80238	0,55228	1,30002	1,46292	1,51886	11,77466	0,625	0,47639	8,75	38,21359	0,74697	-68,375	0,27112	3,92856	1,25496	5,21201	1,41639	471,455	0,49785	0,54419	
715,52	2,09414	1,50251	0,33688	9,14707	1,065	41,7426	63,00909	0,24188	1802,941	1,4	664,5334	72,98984	5,5	0,70469	0,08409	1,00366	10,82554	0,48254	1,27005	1,43479	1,50482	9,6508	0,625	0,46684	8,75	38,20975	0,72624	-68,375	0,24726	3,7996	1,22044	4,86455	1,23497	507,5227	0,47799	0,49452	
715,67	2,09774	1,47721	0,33471	8,46019	1,07391	45,13638	63,00263	0,17156	1844,145	1,34864	675,9034	65,40716	5,5	0,77108	0,06396	0,84604	10,80238	0,4845	1,24331	1,37884	1,4795	9,25011	0,625	0,45264	8,75	38,20563	0,85513	-68,375	0,20418	3,6227	1,20819	5,15024	1,73471	524,4805	0,45072	0,49203	
715,82	2,0825	1,41194	0,34394	8,68915	1,11367	32,77998	62,9971	0,0272	1878,425	1,30226	705,9636	67,94518	5,5	0,75252	0,04903	0,84285	10,82554	0,47226	1,20237	1,32359	1,4165	9,30735	0,625	0,45947	8,75	38,20244	0,84872	-68,375	0,16852	3,50067	1,2222	5,23518	1,21003	556,702	0,47327	0,46394	
715,98	2,07198	1,40813	0,35031	8,48308	1,09716	17,47174	62,99127	0,01799	1916,769	1,31539	706,9604	68,05318	5,5	0,84717	0,05344	1,22247	10,85643	0,48984	1,24375	1,34205	1,41451	9,23866	0,625	0,4773	8,75	38,19894	0,95576	-68,375	0,18781	3,51105	1,27151	5,04986	1,40782	552,6924	0,45007	0,48193	
716,13	2,07019	1,48419	0,3514	8,57467	1,07156	10,20943	62,98571	0,13361	1942,752	1,39642	670,817	70,36346	5,5	0,73701	0,07321	1,4735	10,82554	0,44962	1,29203	1,42837	1,49072	9,23866	0,625	0,50639	8,75	38,19572	0,82399	-68,375	0,24689	3,62905	1,57175	5,14252	1,37815	589,512	0,41084	0,44917	
716,28	2,08489	1,53094	0,34249	8,73494	1,08732	9,42183	62,98004	0,21287	1972,99	1,44779	650,8951	71,65077	5,5	0,70115	0,09173	0,84139	10,81782	0,40045	1,34434	1,47887	1,53635	9,42183	0,625	0,49385	8,75	38,19238	0,72206	-68,375	0,29983	3,72141	0,97351	4,68695	1,34536	633,77	0,38265	0,41503	
716,43	2,09767	1,56244	0,33474	9,16997	1,14587	9,69659	62,97414	0,31143	1949,733	1,48125	635,8976	70,10925	5,5	0,77098	0,10041	0,86843	10,8101	0,39738	1,36716	1,51028	1,57258	9,69659	0,625	0,48123	8,75	38,18882	0,80869	-68,375	0,31321	3,76084	1,22649	5,20429	1,48193	629,3556	0,4313	0,40923	
716,58	2,08147	1,56808	0,34456	9,85686	1,18975	9,30793	62,96765	0,17695	1934,599	1,48037	637,3319	67,51254	5,5	0,80734	0,09193	0,79564	10,8101	0,44299	1,35935	1,50724	1,56904	9,30793	0,625	0,51094	8,75	38,18467	0,82605	-68,375	0,28627	3,79873	0,94068	5,04214	1,44112	568,8392	0,42671	0,45956	
716,74	2,04892	1,50907	0,36429	8,84943	1,08963	9,33411	62,96015	0,18372	1877,362	1,4135	668,8579	61,79324	5,5	0,76375	0,07844	0,89926	10,79466	0,51965	1,32393	1,43378	1,49509	9,33411	0,625	0,54877	8,75	38,1795	0,85782	-68,375	0,24189	3,85991	2,37738	5,31239	2,04665	534,5224	0,46121	0,48821	
716,89	2,04918	1,46859	0,36413	9,51341	1,0354	9,40033	62,9541	0,16061	1852,941	1,36845	694,1734	62,17603	5,5	0,68712	0,07368	0,85612	10,8101	0,47739	1,2839	1,39009	1,44056	9,40032	0,625	0,52826	8,75	38,17579	0,75028	-68,375	0,21468	3,83556	0,89554	4,9186	1,0911	529,9102	0,40274	0,48089	
717,04	2,07133	1,51836	0,35071	9,42183	1,17932	9,48921	62,94711	0,26027	1816,238	1,42675	666,7215	65,82513	5,5	0,78631	0,07727	1,98193	10,82554	0,44939	1,38297	1,45754	1,49988	9,48921	0,625	0,50734	8,75	38,17113	0,81432	-68,375	0,20891	3,76748	2,13011	5,6367	1,21506	564,1827	0,42499	0,43094	
717,19	2,09685	1,59593	0,33524	10,06293	1,28714	9,49883	62,94026	0,26679	1835,575	1,51442	633,0638	68,40038	5,5	0,97277	0,0898	0,93992	10,8101	0,42834	1,41853	1,53613	1,57962	9,49883	0,625	0,48494	8,75	38,16662	0,97879	-68,375	0,24082	3,71105	1,45954	5,23518	1,73932	557,2441	0,39671	0,43954	
